store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Firestone Complete Auto Care,325028,8025 HAWK RIDGE TRL,,LAKE SAINT LOUIS,MO,63367-2163,United States,6366953190,38.766135,-90.772204,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,655198,8400 N LINDBERGH BLVD,,FLORISSANT,MO,63031-7136,United States,3148378655,38.793074,-90.342903,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
St. Lucie Battery & Tire,775452,4455 Southeast Cove Road,,Stuart,FL,34997-3343,United States,7728727375,27.13947,-80.19399,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Belle Tire,329915,1211 Nowlin Rd.,,Dearborn,MI,48124-2667,United States,3135636100,42.301655,-83.258142,Mon:08:00 AM - 08:00 PM; Tue:08:00 AM - 06:00 PM; Wed:08:00 AM - 06:00 PM; Thu:08:00 AM - 08:00 PM; Fri:08:00 AM - 06:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Belle Tire,755888,15555 Eureka Rd.,,Southgate,MI,48195-2623,United States,7342820100,42.19897,-83.212413,Mon:08:00 AM - 08:00 PM; Tue:08:00 AM - 06:00 PM; Wed:08:00 AM - 06:00 PM; Thu:08:00 AM - 08:00 PM; Fri:08:00 AM - 06:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
GCR TIRES & SERVICE 729,350307,1150 E INTERNATIONAL AIRPORT,,ANCHORAGE,AK,99518-1407,United States,9075622010,61.172723,-149.86118,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Totten Tire,785143,9400 E. Birch Run Road,,Birch Run,MI,48415-8401,United States,9896249973,43.250187021728,-83.7668619535623,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
7 Dias Tire Co Inc,770968,1305 S. Western Ave,,Los Angeles,CA,90006-4225,United States,3237327817,34.046444,-118.30956,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
King's Tire and Wheel,782963,701 S. Glendale Avenue,,Glendale,CA,91205-2317,United States,8185475482,34.13853,-118.25135,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Big 8 Tyre & Auto Center,324188,102 E. State St.,,Marshalltown,IA,50158-1734,United States,6417522941,42.05071,-92.91084,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Grinnell Firestone,234668,2026 6th Ave.,,Grinnell,IA,50112-2203,United States,6412367572,41.74528,-92.7053,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,9164,2631 MARSH LN,,CARROLLTON,TX,75007-5927,United States,9724161280,32.988877,-96.854858,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,655228,10750 SAINT CHARLES ROCK RD,,SAINT ANN,MO,63074-1621,United States,3142916000,38.732911,-90.3907,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
St. Lucie Battery & Tire,775437,1650 NE Jensen Beach Blvd,,Jensen Beach,FL,34957-7230,United States,7723341555,27.24315,-80.23011,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Super Tire Discount,241867,11011 Telegraph Rd.,,Taylor,MI,48180,United States,7342879150,42.226135,-83.26857,Mon:08:00 AM - 07:00 PM; Tue:08:00 AM - 07:00 PM; Wed:08:00 AM - 07:00 PM; Thu:08:00 AM - 07:00 PM; Fri:08:00 AM - 07:00 PM; Sat:08:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
"Alex's Tire Center, Inc",345079,102 Commerce Way,,Stockertown,PA,18083-0291,United States,6108635663,61.33254,-149.565319,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 01:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
American Tire & Auto,239463,7835 Old Seward Hwy.,,Anchorage,AK,99518-3235,United States,9073367878,61.150008,-149.864077,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Chatsworth Tire Pros,343025,21803 Devonshire St,,Chatsworth,CA,91311-2906,United States,8183418631,34.257236,-118.604134,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,7447,11888 MARSH LANE,,DALLAS,TX,75234-8060,United States,9722417651,32.910862,-96.855944,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,9989,19021 MIDWAY RD,,DALLAS,TX,75287-2632,United States,9723068988,33.011308,-96.843772,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,306090,16950 CHESTERFIELD AIRPORT RD,,CHESTERFIELD,MO,63005-1421,United States,6365360488,38.668516,-90.584347,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,20303,12740 OLIVE BLVD,,SAINT LOUIS,MO,63141-6211,United States,3148789800,38.679758,-90.472242,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
St. Lucie Battery & Tire,784234,10672 US-1,,Port St. Lucie,FL,34952-6403,United States,7724611746,27.2698522090432,-80.2874473432315,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Alaska Tire Service,323840,2330 E. 88th St.,,Anchorage,AK,99507-3810,United States,9075626288,61.138722,-149.913136,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Gold Coast Tire Co.,661929,1471 W. Martin Luther King,,Los Angeles,CA,90062,United States,3232995660,34.01101,-118.30267,Mon:07:30 AM - 06:00 PM; Tue:07:30 AM - 06:00 PM; Wed:07:30 AM - 06:00 PM; Thu:07:30 AM - 06:00 PM; Fri:07:30 AM - 06:00 PM; Sat:08:00 AM - 04:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Castellons Tire,777798,1920 S San Pedro St,,Los Angeles,CA,90011-1122,United States,2137499171,34.0268732540212,-118.257852510626,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,297438,5283 STATE HIGHWAY 121,,THE COLONY,TX,75056-2614,United States,9723709119,33.071646,-96.877492,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Plaza Tire Service,761378,4080 Mexico Rd.,,St. Peters,MO,63376-6404,United States,6364471772,38.79166,-90.57119,Mon:07:30 AM - 07:00 PM; Tue:07:30 AM - 07:00 PM; Wed:07:30 AM - 07:00 PM; Thu:07:30 AM - 07:00 PM; Fri:07:30 AM - 07:00 PM; Sat:07:30 AM - 04:30 PM; Sun:08:00 AM - 05:00 PM; ,,0
Total Tire,758659,3221 SW Yale Street,,Port St Lucie,FL,34953-3366,United States,7728791999,27.25041,-80.375275,Mon:08:00 AM - 05:30 PM; Tue:08:00 AM - 05:30 PM; Wed:08:00 AM - 05:30 PM; Thu:08:00 AM - 05:30 PM; Fri:08:00 AM - 05:30 PM; Sat:08:00 AM - 04:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Alaska Tire Service,422037,1820 W. Dimond Blvd.,,Anchorage,AK,99515-1451,United States,9073446288,61.13799,-149.91304,Mon:09:00 AM - 06:00 PM; Tue:09:00 AM - 06:00 PM; Wed:09:00 AM - 06:00 PM; Thu:09:00 AM - 06:00 PM; Fri:09:00 AM - 06:00 PM; Sat:10:00 AM - 02:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Pacific Tire Pros,773930,3862 W. Imperial Highway,,Inglewood,CA,90303-2618,United States,3106771544,33.930495,-118.341494,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,26492,14010 MONTFORT DR,,DALLAS,TX,75240-4308,United States,9724581717,32.938884,-96.813839,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Western Tire and Auto,325022,668 Jungerman Road,,Saint Peters,MO,63376,United States,6369286116,38.777004,-90.578423,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 01:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
St. Lucie Battery & Tire,775441,11050 SE Federal Hwy,,Hobe Sound,FL,33455-5126,United States,7725460999,27.06973,-80.14182,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Mavis Tire Supply #196,776675,1 Bethel Rd,,Somers Point,NJ,08244-1000,United States,6092255008,39.3342214559612,-74.5946223041793,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,4561,17415 PRESTON RD,,DALLAS,TX,75252-5729,United States,9723808831,32.990408,-96.8017,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,27596,4621 W PARK BLVD,,PLANO,TX,75093-2318,United States,9725967800,33.027029,-96.78705,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Plaza Tire Service,776114,907 N. Steinhagen Rd.,,Warrenton,MO,63383-1216,United States,5733345036,38.784232,-90.51282,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
St. Lucie Battery & Tire,775443,1888 SW Bayshore Blvd,,Port St. Lucie,FL,34984-3505,United States,7728075544,27.284117,-80.361713,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
St. Lucie Battery & Tire,775442,6911 Hancock Drive,,Port St. Lucie,FL,34952-8207,United States,7724661814,27.339411,-80.326658,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,679011,7831 SPRING VALLEY RD,,DALLAS,TX,75254-2841,United States,9723865100,32.939981,-96.770619,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Plaza Tire Service,549193,2498 W. Clay St.,,St. Charles,MO,63301-2548,United States,6369409898,38.803261,-90.668193,Mon:07:30 AM - 06:00 PM; Tue:07:30 AM - 06:00 PM; Wed:07:30 AM - 06:00 PM; Thu:07:30 AM - 06:00 PM; Fri:07:30 AM - 06:00 PM; Sat:07:30 AM - 03:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
St. Lucie Battery & Tire,775436,3602 Oleander Ave,,Ft. Pierce,FL,34982-6504,United States,7722930330,27.39426,-80.33355,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,7226,4370 LOVERS LN,,DALLAS,TX,75225-6921,United States,2143634316,32.851281,-96.810054,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Complete Automotive Tire Pros,776380,1400 East Terra Lane,,O'Fallon,MO,63366-4475,United States,6362813319,38.804264,-90.677765,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Plaza Tire Service,782215,1000 Main St.,,O'Fallon,MO,63366-1216,United States,5733345036,38.82215,-90.69912,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,9199,1321 W CAMPBELL RD,,RICHARDSON,TX,75080-2815,United States,9726802996,32.978124,-96.765334,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Harrodsburg Tire,284367,1054 N College,,Harrodsburg,KY,40330,United States,8597344563,37.780648,-84.845928,Mon:07:30 AM - 05:00 PM; Tue:07:30 AM - 05:00 PM; Wed:07:30 AM - 05:00 PM; Thu:07:30 AM - 05:00 PM; Fri:07:30 AM - 05:00 PM; Sat:07:30 AM - 12:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Plaza Tire Service,549126,7870 Mexico Rd.,,St. Peters,MO,63376-3573,United States,6363976333,38.787827,-90.660349,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,19313,9070 FOREST LN,,DALLAS,TX,75243-4115,United States,2143401122,32.909046,-96.748235,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,678945,3200 W PARKER RD,,PLANO,TX,75075-1754,United States,9725960111,33.040976,-96.756314,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Tire Discounters #071,763252,1001 N. Main St.,,Nicholasville,KY,40356-2312,United States,8592414006,37.897624,-84.565731,Mon:08:00 AM - 07:00 PM; Tue:08:00 AM - 07:00 PM; Wed:08:00 AM - 07:00 PM; Thu:08:00 AM - 07:00 PM; Fri:08:00 AM - 07:00 PM; Sat:08:00 AM - 04:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Plaza Tire Service,317358,2418 Highway K,,O'Fallon,MO,63366-6662,United States,6363798100,38.775421,-90.699999,Mon:07:30 AM - 07:00 PM; Tue:07:30 AM - 07:00 PM; Wed:07:30 AM - 07:00 PM; Thu:07:30 AM - 07:00 PM; Fri:07:30 AM - 07:00 PM; Sat:07:30 AM - 03:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Shamel Auto & Tire,773952,11570 St. Charles Rock Road,,Bridgeton,MO,63044-2729,United States,3147700800,38.742735,-90.410884,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,19143,6828 COIT RD,,PLANO,TX,75023-1003,United States,9724910293,33.069402,-96.770982,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Complete Auto Body & Repair,776379,6041 North Lindbergh Blvd,,Hazelwood,MO,63042-2803,United States,3147317999,38.76931,-90.36782,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Western Tire & Auto,771003,8123 N. Lindbergh Blvd,,Florissant,MO,63031-7104,United States,3148376477,38.790227,-90.3467,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,301185,2665 W MAIN ST,,FRISCO,TX,75034-4320,United States,2143874661,33.15293,-96.867467,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,965,629 BRICK BLVD,,BRICK,NJ,08723-4101,United States,7324774900,40.055843,-74.13843,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Northwest Tire & Auto,268864,11830 Dorsett Road,,Maryland Heights,MO,63043,United States,3147395110,38.714407,-90.432401,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 06:00 PM; Fri:07:00 AM - 06:00 PM; Sat:08:00 AM - 03:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Plaza Tire Service,300546,17520 Chesterfield Airport Rd.,,Chesterfield,MO,63005-1302,United States,5733345036,38.667687,-90.61393,Mon:07:30 AM - 07:00 PM; Tue:07:30 AM - 07:00 PM; Wed:07:30 AM - 07:00 PM; Thu:07:30 AM - 07:00 PM; Fri:07:30 AM - 07:00 PM; Sat:07:30 AM - 04:30 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,591580,4700 PRESTON RD,,FRISCO,TX,75034-8520,United States,9726688646,33.117228,-96.805462,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,745096,2781 E ELDORADO PKWY,,LITTLE ELM,TX,75068-0000,United States,9722921493,33.178399,-96.890881,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,17620,84 ROUTE 37 E,,TOMS RIVER,NJ,08753-6650,United States,7323496999,39.963736,-74.19261,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 7069,249565,2520 E MAIN ST,,PLAINFIELD,IN,46168-2704,United States,3178380666,39.715789,-86.362519,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
AER SALES LP,766119,1605 SURVEYOR BLVD,,CARROLLTON,TX,75006-5103,United States,9724184884,32.959,-96.84742,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Breighner Tire,653713,1705 Hanover Pike,,Littlestown,PA,17340-9607,United States,7173595642,39.755902,-77.037519,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,19186,LACEY MALL RT 9,,LANOKA HARBOR,NJ,08734-2830,United States,6096938143,39.849875,-74.183863,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,358039,260 S STATE RD 135,,GREENWOOD,IN,46143-0000,United States,3178881478,39.611315,-86.158419,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
